441,11,82200
441,12,82100
441,13,82130
441,14,82130
441,15,82440
441,16,82800
441,17,81140
441,18,81140
441,19,81170
441,20,81170
441,21,81640
441,22,81190
441,23,81190
441,24,12170
441,25,12120
441,26,12170
441,27,12430
441,28,12490
441,29,12490
441,30,12100
441,31,12100
441,32,12100
441,33,30750
441,34,30750
441,35,30750
441,36,30570
441,37,30122
441,38,30124
441,39,30270
441,40,30140
441,41,30560
441,42,30580
441,43,30580
441,44,30580
441,45,30330
441,46,30330
441,47,30290
441,48,84100
441,49,84350
441,50,84810
441,51,84330
441,52,84410
441,53,84410
441,54,84390
441,55,04150
441,56,04150
441,57,04150
441,58,04230
441,59,04200
441,60,04160
441,61,04380
441,62,04000
441,63,04420
441,64,04330
441,65,04170
441,66,04170
441,67,04370
441,68,06470
441,69,06470
441,70,06470
441,71,06420
441,72,06420
441,73,06450
441,74,06450
441,75,06430
441,76,06430
442,-13,40200
442,-12,40200
442,-11,40200
442,-10,40210
442,-9,40210
442,-8,40210
442,-7,40630
442,-6,40430
442,-5,40430
442,-4,40120
442,-3,40120
442,-2,40120
442,-1,47420
442,0,47420
442,1,47420
442,2,47230
442,3,47230
442,4,47130
442,5,47310
442,6,47520
442,7,47240
442,8,47270
442,9,47270
442,10,82190
442,11,82390
442,12,82110
442,13,82220
442,14,82220
442,15,82270
442,16,82240
442,17,82240
442,18,82160
442,19,82330
442,20,12270
442,21,12270
442,22,12440
442,23,12800
442,24,12800
442,25,12120
442,26,12120
442,27,12120
442,28,12410
442,29,12620
442,30,12780
442,31,12520
442,32,12720
442,33,12720
442,34,48150
442,35,48150
442,36,48400
442,37,48110
442,38,48370
442,39,48160
442,40,30110
442,41,30340
442,42,30340
442,43,30430
442,44,30630
442,45,30630
442,46,30200
442,47,30200
442,48,84100
442,49,84850
442,50,84110
442,51,84340
442,52,84340
442,53,84390
442,54,26570
442,55,26570
442,56,26560
442,57,05300
442,58,04200
442,59,05300
442,60,04200
442,61,04380
442,62,04000
442,63,04420
442,64,04420
442,65,04420
442,66,04370
442,67,04370
442,68,06470
442,69,06660
442,70,06660
442,71,06420
443,-12,40200
443,-11,40160
443,-10,40160
443,-9,40410
443,-8,40410
443,-7,40410
443,-6,40430
443,-5,40430
443,-4,33113
443,-3,33840
443,-2,33840
443,-1,33840
443,0,47700
443,1,47700
443,2,47160
443,3,47160
443,4,47190
443,5,47360
443,6,47360
443,7,47340
443,8,47340
443,9,82150
443,10,82150
443,11,82110
443,12,46800
443,13,46170
443,14,46170
443,15,46230
443,16,46230
443,17,82160
443,18,82160
443,19,12200
443,20,12200
443,21,12200
443,22,12240
443,23,12240
443,24,12160
443,25,12450
443,26,12450
443,27,12290
443,28,12290
443,29,12780
443,30,12150
443,31,12150
443,32,48500
443,33,48210
443,34,48210
443,35,48210
443,36,48400
443,37,48400
443,38,48240
443,39,48160
443,40,30530
443,41,30160
443,42,07460
443,43,30430
443,44,07150
443,45,30760
443,46,07700
443,47,84840
443,48,84500
443,49,26790
443,50,26110
443,51,26110
443,52,26170
443,53,26170
443,54,26170
443,55,26170
443,56,26560
443,57,05700
443,58,05300
443,59,05300
443,60,04250
443,61,04250
443,62,04250
443,63,04140
443,64,04140
443,65,04340
443,66,04400
443,67,04400
443,68,06660
443,69,06660
444,-12,40600
444,-11,40600
444,-10,40160
444,-9,40410
444,-8,40410
444,-7,40410
444,-6,33113
444,-5,33113
444,-4,33730
444,-3,33730
444,-2,33430
444,-1,33690
444,0,33690
444,1,47250
444,2,47430
444,3,47400
444,4,47400
444,5,47260
444,6,47110
444,7,47300
444,8,47140
444,9,47140
444,10,47370
444,11,46800
444,12,46800
444,13,46090
444,14,46090
444,15,46090
444,16,46230
444,17,46260
444,18,46260
444,19,12200
444,20,12260
444,21,12350
444,22,12350
444,23,12390
444,24,12330
444,25,12850
444,26,12740
444,27,12630
444,28,12310
444,29,12310
